name,routeId,Fare,distance,serviceDistricts,isCircular,start,startDistricts,end,endDistricts,detail,stopName,Column1,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,,,,,,,,,,,,,,,,,,,,,
71A,GMB,7,6.122866,FALSE,元朗區,長莆村,元朗區,錦上路運輸交匯處,元朗區,None,(元朗區) 錦莆路 - 近長莆村村公所,(元朗區) 錦莆路 - 近碧戶軒,(元朗區) 八鄉路 - 近八鄉路休憇處,(元朗區) 八鄉路 - 近八鄉車廠,(元朗區) 八鄉路 - 近八鄉路休憇處,(元朗區) 石田路 - 近八鄉田心村村公所,(元朗區) 石田路 - 近樂湖軒,(元朗區) 石田路 - 近威裕花園,(元朗區) 錦上路 - 近田心新村,(元朗區) 錦上路 - 近聖公會聖約瑟堂幼稚園,(元朗區) 錦上路 - 近吳家村,(元朗區) 錦上路站公共運輸交匯處,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,GMB,11.1,6.493585,FALSE,南區 -> 中西區,碧瑤灣(下),南區,中環(交易廣場),中西區,正常班次,(南區) 薄扶林 -碧瑤灣(下)第17座外(總站),(南區) 沙宣道21號對面,(中西區) 薄扶林道79號,(中西區) 般咸道53號,(中西區) 般咸道 - 近西營盤站 C 出口,(中西區) 般咸道 - 戴麟趾康復中心外,(中西區) 般咸道 - 醫院道,(中西區) 堅道144號,(中西區) 堅道119-125號,(中西區) 堅道79號 - 近卑利街,(中西區) 畢打街 - 近中環站 D1 出口,(中西區) 中環(交易廣場),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,GMB,8,6.493585,FALSE,油尖旺區 -> 九龍城區 -> 油尖旺區 -> 九龍城區,尖沙咀(漢口道),油尖旺區,何文田邨,九龍城區,None,(油尖旺區) 漢口道 - 近騏生商業中心,(油尖旺區) 梳士巴利道 - 近中間道兒童遊樂場,(油尖旺區) 漆咸道南 - 近溫莎大廈,(油尖旺區) 漆咸道南 - 近百樂酒店,(油尖旺區) 漆咸道南 - 近中國五礦大廈,(油尖旺區) 安運道 - 近紅磡站,(九龍城區) 機利士南路 - 近機利士大廈,(九龍城區) 佛光街 - 近家維邨家邦樓,(油尖旺區) 忠孝街 - 近何文田站,(九龍城區) 忠孝街 - 近愛民邨信民樓,(九龍城區) 忠孝街 - 近愛民邨德民樓,(九龍城區) 忠孝街 - 近愛民邨昭民樓,(九龍城區) 忠孝街 - 近土木工程拓展署大樓,(九龍城區) 忠孝街 - 近欣圖軒第二座,(九龍城區) 佛光街 - 房屋委員會總部外,(九龍城區) 常和街 - 近陳瑞祺（喇沙）書院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,GMB,8.1,10.06163,FALSE,沙田區,錦英苑,沙田區,威爾斯親王醫院,沙田區,None,(沙田區) 錦英苑巴士總站,(沙田區) 錦英路 - 富寶花園外,(沙田區) 錦英路 - 錦龍苑對面,(沙田區) 西沙路南行線 - 雅典居對面,(沙田區) 西沙路 - 新港城外,(沙田區) 西沙路 - 頌安邨頌和樓對面,(沙田區) 恒康街 - 曾璧山中學外,(沙田區) 恒康街 - 耀安邨耀謙樓外,(沙田區) 馬鞍山路近錦駿苑,(沙田區) 恆德街南行線 - 近大水坑站,(沙田區) 亞公角街 - 漁民新村外,(沙田區) 亞公角街 - 沙田醫院外,(沙田區) 小瀝源路小瀝源村對面,(沙田區) 廣善街 - 廣源邨廣榕樓外,(沙田區) 廣善街 - 近香港恒生大學,(沙田區) 牛皮沙街 - 牛皮沙新村外,(沙田區) 牛皮沙街 - 愉翠苑巴士站,(沙田區) 插桅桿街 - 第一城站對面,(沙田區) 威爾斯親王醫院,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,GMB,8.3,6.553953,FALSE,沙田區,穗禾苑,沙田區,愉翠苑,沙田區,None,(沙田區) 穗禾苑,(沙田區) 穗禾路 - 華樂工業中心外,(沙田區) 松頭下路 - 富騰工業中心外,(沙田區) 樂信徑迴旋處巴士灣,(沙田區) 樂信徑 - 駿景園外,(沙田區) 樂景街銀禧花園外的九巴88K巴士停車灣,(沙田區) 樂景街火炭站對面,(沙田區) 銀城街2號第一城中心外,(沙田區) 銀城街 - 五旬節林漢光中學外,(沙田區) 插桅桿街 - 第一城站外,(沙田區) 愉翠苑愉欣閣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83A,GMB,6.4,2.574029,FALSE,荃灣區 -> 葵青區,荃灣(川龍街),荃灣區,安蔭邨(安捷街),葵青區,None,(荃灣區) 荃灣(川龍街),(荃灣區) 沙咀道戴麟趾夫人分科診療所外,(荃灣區) 沙咀道249號外,(荃灣區) 沙咀道285號外,(荃灣區) 沙咀道305號外,(荃灣區) 沙咀道名逸居外,(荃灣區) 荃富街荃富街花園外,(荃灣區) 青山公路-荃灣段港鐵大窩口站外,(葵青區) 青山公路-葵涌段454號外,(葵青區) 和宜合道雍雅軒外,(葵青區) 安蔭邨(安捷街),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,GMB,6.4,8.947344,TRUE,九龍城區 -> 觀塘區 -> 九龍城區 -> 觀塘區 -> 九龍城區,郵輪碼頭,九龍城區,九龍灣(德福花園)(循環線),九龍城區,None,(九龍城區) 郵輪碼頭,(九龍城區) 承豐道 -近郵輪碼頭,(觀塘區) 承豐道 -維港一號對面,(九龍城區) 承豐道 -近啟德橋,(九龍城區) 承昌道 -近香港兒童醫院,(觀塘區) 祥業街近消防局,(觀塘區) 九龍灣(德福花園),(觀塘區) 宏照道 - 榮發工業大廈,(觀塘區) 宏照道 - 近企業廣場三期,(觀塘區) 祥業街 - 傲騰廣場,(九龍城區) 承昌道 - 近香港兒童醫院教學及科研大樓（A座）,(九龍城區) 郵輪碼頭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89M,GMB,5.5,5.044356,TRUE,葵青區,葵盛北(葵孝街),葵青區,葵芳站(循環線),葵青區,None,(葵青區) 葵盛(葵孝街)小巴總站,(葵青區) 葵盛圍 - 循道理聯合教會李惠利中學外,(葵青區) 興芳路 - 林士德體育館對面,(葵青區) 興芳路 - 近葵芳邨葵喜樓,(葵青區) 興寧路 - 近新都會廣場,(葵青區) 興芳路 - 京寶大廈外,(葵青區) 興芳路 - 近林士德體育館,(葵青區) 葵盛圍 - 葵盛東盛和樓外,(葵青區) 葵孝街 - 葵盛東盛國樓外,(葵青區) 葵孝街 - 葵盛東盛家樓外,(葵青區) 葵盛(葵孝街)小巴總站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9A,GMB,11.9,9.287645,FALSE,西貢區,北潭涌,西貢區,萬宜水庫東壩,西貢區,額外班次,(西貢區) 北潭涌巴士總站,(西貢區) 大網仔路 - 上窯,(西貢區) 萬宜水庫西壩,(西貢區) 萬宜水庫東壩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,GMB,7.4,7.586929,FALSE,東區,東區尤德夫人那打素醫院,東區,北角(堡壘街),東區,None,(東區) 東區尤德夫人那打素醫院 - 主座大樓外,(東區) 柴灣道 - 山翠苑,(東區) 筲箕灣道374號,(東區) 耀興道 - 近筲箕灣天悅廣場,(東區) 耀興道 - 耀貴樓對面,(東區) 耀興道 - 銀駿閣,(東區) 耀興道 - 耀華樓外,(東區) 耀興道 - 東熹苑對面,(東區) 耀興道 - 興東商場外,(東區) 太樂街,(東區) 太康街 - 太安樓,(東區) 英皇道 -健威花園B座外,(東區) 英皇道 - 成坤廣場外,(東區) 英皇道 -近北角地鐵站B3出口外,(東區) 英皇道 -近明園西街,(東區) 堡壘街 - 近長康街,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69A,GMB,9.7,11.741,FALSE,觀塘區 -> 九龍城區 -> 黃大仙區 -> 九龍城區 -> 油尖旺區,麗港城,觀塘區,通菜街,油尖旺區,輔助班次,(觀塘區) 麗港城小巴總站,(觀塘區) 茶果嶺道 - 近麗港城管理服務中心,(觀塘區) 偉業街 - 近麗港城第十二座,(九龍城區) 太子道東 - 近采頤花園第八座,(黃大仙區) 太子道東 - 近新蒲崗交匯處休憩花園,(九龍城區) 太子道西 - 近啟德一號污水泵房,(九龍城區) 宋皇臺道 - 近傲雲峰第二座,(九龍城區) 馬頭涌道 - 近亞皆老街遊樂場,(九龍城區) 太子道西 - 近蘭苑,(九龍城區) 太子道西 - 近豪華之家,(九龍城區) 太子道西 - 近聖德肋撒醫院北座,(九龍城區) 太子道西 - 近愛華閣 （二期）,(九龍城區) 太子道西 - 近太和苑,(油尖旺區) 太子道西 - 新世紀廣場外,(油尖旺區) 通菜街 - 旺角警署外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69A,GMB,9.7,11.741,FALSE,觀塘區 -> 九龍城區 -> 黃大仙區 -> 九龍城區 -> 油尖旺區,麗港城,觀塘區,通菜街,油尖旺區,輔助班次 (早上10時前班次),(觀塘區) 麗港城小巴總站,(觀塘區) 茶果嶺道 - 近麗港城管理服務中心,(觀塘區) 偉業街 - 近麗港城第十二座,(九龍城區) 太子道東 - 近采頤花園第八座,(黃大仙區) 太子道東 - 近新蒲崗交匯處休憩花園,(九龍城區) 太子道西 - 近啟德一號污水泵房,(九龍城區) 宋皇臺道 - 近傲雲峰第二座,(九龍城區) 富寧街 - 真善美邨對面,(九龍城區) 露明道 - 近聖德肋撒醫院,(九龍城區) 太子道西 - 近聖德肋撒醫院北座,(九龍城區) 太子道西 - 近愛華閣（二期）,(九龍城區) 太子道西 - 近太和苑,(油尖旺區) 太子道西 - 新世紀廣場外,(油尖旺區) 通菜街 - 旺角警署外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,GMB,8,6.493585,FALSE,油尖旺區 -> 九龍城區 -> 油尖旺區 -> 九龍城區,尖沙咀(漢口道),油尖旺區,何文田邨,九龍城區,繁忙時段班次,(油尖旺區) 漢口道 - 近騏生商業中心,(油尖旺區) 梳士巴利道 - 近中間道兒童遊樂場,(油尖旺區) 安運道 - 近紅磡站,(九龍城區) 機利士南路 - 近機利士大廈,(九龍城區) 佛光街 - 近家維邨家邦樓,(油尖旺區) 忠孝街 - 近何文田站,(九龍城區) 忠孝街 - 近愛民邨信民樓,(九龍城區) 忠孝街 - 近愛民邨德民樓,(九龍城區) 忠孝街 - 近愛民邨昭民樓,(九龍城區) 忠孝街 - 近土木工程拓展署大樓,(九龍城區) 忠孝街 - 近欣圖軒第二座,(九龍城區) 佛光街 - 房屋委員會總部外,(九龍城區) 常和街 - 近陳瑞祺（喇沙）書院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,GMB,7.9,6.667631,FALSE,西貢區,麥理浩夫人度假村,西貢區,西貢,西貢區,None,(西貢區) 麥理浩夫人度假村,(西貢區) 大網仔,(西貢區) 福民路小巴總站 - 經華樓外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91A,GMB,5.4,4.897365,FALSE,葵青區,荔崗街,葵青區,葵盛圍,葵青區,額外班次,(葵青區) 荔崗街 - 近瑪嘉烈醫院荔景大樓,(葵青區) 荔景山路 - 賢麗苑購物中心外,(葵青區) 荔景山路 - 日景樓外,(葵青區) 荔景山路 - 和景樓外,(葵青區) 荔景山路 - 近荔景邨嶺南鍾榮光博士紀念中學,(葵青區) 葵盛圍南葵涌賽馬會分科診療所外,(葵青區) 葵盛圍 - 近香港專業教育學院（葵涌）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94A,GMB,7.2,4.590902,FALSE,荃灣區 -> 葵青區 -> 荃灣區 -> 葵青區,梨木樹邨公共運輸交匯處,荃灣區,葵盛,葵青區,None,(荃灣區) 梨木樹邨公共運輸交匯處,(葵青區) 和宜合道伍若瑜夫人健康院外,(荃灣區) 和宜合道北葵涌賽馬會公眾泳池外,(葵青區) 昌榮路同珍醬園外,(葵青區) 葵涌道成美工業大廈外,(葵青區) 葵涌道豪華工業大廈外,(葵青區) 葵涌道富都工業大廈外,(葵青區) 葵涌道葵芳邨對面的巴士站,(葵青區) 葵翠邨公共運輸交匯處,(葵青區) 葵福路葵喜街休憩處外,(葵青區) 葵盛圍南葵涌賽馬會分科診療所對面,(葵青區) 葵盛圍小巴總站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96A,GMB,5,6.357041,TRUE,荃灣區,油柑頭村,荃灣區,荃灣站(循環線),荃灣區,None,(荃灣區) 油柑頭村,(荃灣區) 西樓角路南豐中心對面,(荃灣區) 大河道7-17號外,(荃灣區) 沙咀道62號外,(荃灣區) 沙咀道6號外,(荃灣區) 油柑頭村,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N4C,GMB,11.7,8.322246,FALSE,南區 -> 灣仔區,香港仔(石排灣),南區,銅鑼灣(景隆街),灣仔區,通宵服務,(南區) 石排灣邨公共運輸交匯處,(南區) 南寧街 -海晶閣外,(南區) 香港仔大道178號,(南區) 黃竹坑道23號,(南區) 黃竹坑道 49號,(南區) 黃竹坑道 - 近香港仔隧道巴士站,(灣仔區) 駱克道 -銅鑼灣廣場一期外,(灣仔區) 景隆街 -近總統戲院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,GMB,8,6.493585,FALSE,油尖旺區 -> 九龍城區 -> 油尖旺區 -> 九龍城區,尖沙咀(漢口道),油尖旺區,何文田(忠孝街),九龍城區,短程班次,(油尖旺區) 漢口道 - 近騏生商業中心,(油尖旺區) 梳士巴利道 - 近中間道兒童遊樂場,(油尖旺區) 漆咸道南 - 近溫莎大廈,(油尖旺區) 漆咸道南 - 近百樂酒店,(油尖旺區) 漆咸道南 - 近中國五礦大廈,(油尖旺區) 安運道 - 近紅磡站,(九龍城區) 機利士南路 - 近機利士大廈,(九龍城區) 佛光街 - 近家維邨家邦樓,(油尖旺區) 忠孝街 - 近何文田站,(九龍城區) 忠孝街 - 近愛民邨信民樓,(九龍城區) 忠孝街 - 近愛民邨德民樓,(九龍城區) 忠孝街 - 近愛民邨昭民樓,(九龍城區) 忠孝街 - 近土木工程拓展署大樓,(九龍城區) 忠孝街 - 近欣圖軒第二座,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81K,GMB,4.6,6.437449,TRUE,深水埗區,深水埗海麗邨,深水埗區,美孚站(循環線),深水埗區,None,(深水埗區) 海麗邨,(深水埗區) 深盛道 - 深水埗官立小學對面,(深水埗區) 荔枝角道昇悅居外,(深水埗區) 荔枝角道 - 美孚新邨第四期外,(深水埗區) 美荔道近蘭秀道,(深水埗區) 荔灣街市,(深水埗區) 美荔道近唐乃勤初中書院,(深水埗區) 荔枝角道泓景臺外,(深水埗區) 深盛路昇悅居外,(深水埗區) 海麗邨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86M,GMB,6.4,5.32757,FALSE,荃灣區 -> 葵青區,荃灣(川龍街),荃灣區,石籬(梨貝街),葵青區,None,(荃灣區) 荃灣(川龍街),(荃灣區) 青山公路-荃灣段港鐵大窩口站外,(葵青區) 梨木道63-71號外,(葵青區) 梨木道石蔭梨木道公園對面,(葵青區) 梨木道寧峰苑外,(葵青區) 大白田街石蔭東邨蔭恒樓外,(葵青區) 石排街安蔭邨盛蔭樓外,(葵青區) 石梨街石籬二邨石偉樓外,(葵青區) 石籬(梨貝街),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8S,GMB,8,6.021714,FALSE,油尖旺區 -> 九龍城區 -> 油尖旺區 -> 九龍城區,尖沙咀(漢口道),油尖旺區,何文田(常富街),九龍城區,None,(油尖旺區) 漢口道 - 近騏生商業中心,(油尖旺區) 梳士巴利道 - 近中間道兒童遊樂場,(油尖旺區) 漆咸道南 - 近溫莎大廈,(油尖旺區) 漆咸道南 - 近百樂酒店,(油尖旺區) 漆咸道南 - 近中國五礦大廈,(油尖旺區) 安運道 - 近紅磡站,(九龍城區) 機利士南路 - 近機利士大廈,(九龍城區) 佛光街 - 近家維邨家邦樓,(油尖旺區) 忠孝街 - 近何文田站,(九龍城區) 忠孝街 - 近愛民邨信民樓,(九龍城區) 忠孝街 - 近愛民邨德民樓,(九龍城區) 忠孝街 - 近愛民邨昭民樓,(九龍城區) 忠孝街 - 近土木工程拓展署大樓,(九龍城區) 忠孝街 - 近欣圖軒第二座,(九龍城區) 常富街 - 近One Homantin Tower 1,(九龍城區) 何文田邨公共運輸交匯處,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8X,GMB,11.1,7.29576,FALSE,南區 -> 中西區,碧瑤灣(下),南區,中環(交易廣場),中西區,特快班次,(南區) 薄扶林 -碧瑤灣(下)第17座外(總站),(南區) 沙宣道21號對面,(中西區) 中環(交易廣場),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93A,GMB,9.7,6.857554,FALSE,葵青區 -> 荃灣區,華景山莊,葵青區,荃灣(鹹田街),荃灣區,額外服務班次,(葵青區) 華景山路 - 近華景山莊華景商場,(葵青區) 敬祖路祖堯坊外,(葵青區) 荔景山路 - 賢麗苑購物中心外,(葵青區) 荔景山路 - 日景樓外,(葵青區) 荔景山路 - 和景樓外,(葵青區) 荔景山路 - 近荔景邨嶺南鍾榮光博士紀念中學,(葵青區) 葵福路 - 近達利國際中心,(葵青區) 葵福路 - 葵盛泳池對面,(葵青區) 葵福路 - 晉昇工廠大廈外,(荃灣區) 楊屋道 - 樂悠居外,(荃灣區) 聯仁街 - 寶石大廈外,(荃灣區) 沙咀道328號外,(荃灣區) 鹹田街 - 近寶石大廈第３座,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96C,GMB,7.2,7.724692,FALSE,荃灣區,荃灣站,荃灣區,碧堤半島,荃灣區,額外班次,(荃灣區) 荃灣站,(荃灣區) 青山公路荃灣段287號,(荃灣區) 青山公路-荃灣段413號外,(荃灣區) 青山公路-荃灣段491-501號外,(荃灣區) 碧堤半島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96M,GMB,7.2,9.039699,FALSE,荃灣區,荃灣站,荃灣區,青龍頭,荃灣區,None,(荃灣區) 荃灣站,(荃灣區) 青山公路荃灣段287號,(荃灣區) 青山公路-荃灣段413號外,(荃灣區) 青山公路-荃灣段491-501號外,(荃灣區) 青龍頭(龍如路),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,GMB,7.6,9.059686,FALSE,南區,海怡半島,南區,瑪麗醫院,南區,None,(南區) 海怡半島巴士總站,(南區) 怡南路 - 海怡東商場外,(南區) 鴨脷洲橋道 - 利澤樓外,(南區) 鴨脷洲橋道 - 鴨脷洲邨巴士總站外,(南區) 鴨脷洲橋道 - 近利枝道,(南區) 香港仔海傍道 - 逸港居外,(南區) 香港仔海傍道 - 香港仔海濱公園外,(南區) 香港仔海傍道 -香港仔魚類批發市場外,(南區) 香港仔海傍道 - 近田灣街,(南區) 華林徑,(南區) 華景街 -華景樓對面,(南區) 薄扶林道 - 薄扶林村對面,(南區) 瑪麗醫院 - K座外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66A,GMB,7.2,5.128844,TRUE,東區,愛秩序灣,東區,東區尤德夫人那打素醫院(循環線),東區,循環線,(東區) 愛賢街 - 愛蝶灣第8座外,(東區) 愛賢街 - 愛蝶灣多層停車場外,(東區) 望隆街 - 景輝大廈外,(東區) 望隆街 - 金威樓外,(東區) 柴灣道 - 香島外,(東區) 柴灣道 - 筲箕灣東官立中學對面,(東區) 柴灣道 - 筲箕灣官立中學對面,(東區) 東區尤德夫人那打素醫院 - 主座大樓對面,(東區) 柴灣道 - 山翠苑外,(東區) 柴灣道 - 筲箕灣官立中學外,(東區) 寶文街 - 峻峰花園B座外,(東區) 愛蝶灣第10座外,(東區) 愛賢街 - 愛蝶灣第8座外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66K,GMB,7.5,10.43521,TRUE,沙田區,沙田站,沙田區,九肚(循環線),沙田區,None,(沙田區) 沙田站,(沙田區) 九肚山路 - 近寶栢苑一期第１０座,(沙田區) 馬樂徑 - 近寶栢苑二期第２８座,(沙田區) 馬鈴徑 - 近駿發山莊第２５座,(沙田區) 九肚山路 - 近寶栢苑一期第１０座,(沙田區) 沙田站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69A,GMB,8.5,11.741,FALSE,南區,數碼港,南區,黃竹坑站,南區,None,(南區) 數碼港公共運輸交匯處,(南區) 數碼港道 - 數碼港3座對面,(南區) 數碼港道 - 貝沙灣1期對面,(南區) 數碼港道 - 貝沙灣南灣,(南區) 華康街 - 聖保羅書院小學,(南區) 石排灣道 - 萬景樓外,(南區) 石排灣道 - 田灣街,(南區) 香港仔海傍道 - 香港仔巴士總站外,(南區) 黃竹坑道23號,(南區) 黃竹坑站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76B,GMB,6.6,5.884175,FALSE,觀塘區,基督教聯合醫院,觀塘區,油塘公共運輸交匯處,觀塘區,None,(觀塘區) 基督教聯合醫院小巴總站,(觀塘區) 秀雅道 - 近秀雅道遊樂場,(觀塘區) 曉光街 - 近秀雅道遊樂場,(觀塘區) 曉光街 - 近曉麗苑曉順閣,(觀塘區) 曉光街 - 近秀茂坪邨秀潤樓,(觀塘區) 曉光街 - 近觀塘官立小學（秀明道）,(觀塘區) 曉光街 - 秀茂坪南邨外,(觀塘區) 秀茂坪道 - 近曉光街,(觀塘區) 啟田道 - 近康逸苑康麗閣,(觀塘區) 啟田道 - 近啟田商場,(觀塘區) 鯉魚門道 - 近聖安當女書院,(觀塘區) 高超道 - 近高俊苑俊滿閣,(觀塘區) 高超道 - 近高怡邨高盛樓,(觀塘區) 大本型,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,GMB,7.2,6.648015,FALSE,荃灣區,荃灣(川龍街),荃灣區,川龍,荃灣區,None,(荃灣區) 荃灣(川龍街),(荃灣區) 荃錦公路近寶雲滙的巴士停車灣對面,(荃灣區) 川龍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806C,GMB,9.5,9.009768,FALSE,沙田區 -> 大埔區,香港科學園,沙田區,運頭塘,大埔區,短程班次,(沙田區) 科技大道西11號,(大埔區) 科研路朗濤外,(大埔區) 創新路 - 近雲滙,(大埔區) 科進路逸瓏灣外,(大埔區) 科進路溋玥‧天賦海灣外,(大埔區) 創新路天賦海灣1期對面,(大埔區) 大埔公路 - 廣福公園外,(大埔區) 廣福道 - 王肇枝中學外,(大埔區) 廣福道 - 運頭角里,(大埔區) 廣福道 - 近廣福大廈,(大埔區) 寶鄉街 - 近寶鄉橋,(大埔區) 大埔太和路 - 大埔中心外,(大埔區) 南運路 - 近廣智樓,(大埔區) 南運路 - 近運來樓,(大埔區) 運頭塘總站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809K,GMB,5.6,6.865538,TRUE,沙田區,沙田站(排頭街),沙田區,水泉坳街(循環線),沙田區,None,(沙田區) 沙田站(排頭街),(沙田區) 大涌橋路麗豪酒店對面的巴士停車灣,(沙田區) 圓洲角路 - 近崗背街,(沙田區) 崗背街花園城雅仕苑外,(沙田區) 逸泰街 - 近沙田圍站,(沙田區) 水泉坳街 - 謝屋村外,(沙田區) 灰窰下新村,(沙田區) 水泉坳街 - 作壆坑村,(沙田區) 水泉坳街 - 保良局朱正賢小學,(沙田區) 水泉坳街 - 沙田圍遊樂場對面,(沙田區) 沙角街 - 沙角邨金鶯樓外,(沙田區) 崗背街 - 花園城第三期,(沙田區) 圓洲角路 - 近崗背街,(沙田區) 大涌橋路麗豪酒店外的巴士停車灣,(沙田區) 沙田站(排頭街),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
